doc_id,ipc_code,ipc_main,ipc_class
1,G06Q30/02,G06Q,G06
1,G06Q30/06,G06Q,G06
1,G06Q20/10,G06Q,G06
1,G06Q30/08,G06Q,G06
1,G06Q30/0241,G06Q,G06
1,G06Q30/0251,G06Q,G06
1,G06Q30/0601,G06Q,G06
2,G06F21/50,G06F,G06
2,G06F21/51,G06F,G06
2,G06F21/53,G06F,G06
2,G06F21/54,G06F,G06
2,G06F21/55,G06F,G06
2,G06F21/56,G06F,G06
2,G06F21/57,G06F,G06
2,G06N5/02,G06N,G06
3,G06N20/00,G06N,G06
3,G06N3/00,G06N,G06
3,G06N5/02,G06N,G06
4,C07D231/48,C07D,C07
5,G06F21/62,G06F,G06
5,G06Q30/01,G06Q,G06
5,H04M3/42,H04M,H04
6,G06F11/30,G06F,G06
6,G06F9/50,G06F,G06
6,G06K9/62,G06K,G06
6,G06N20/00,G06N,G06
6,G06N5/02,G06N,G06
6,H04L67/562,H04L,H04
7,B60W40/08,B60W,B60
7,G01C21/34,G01C,G01
7,G05B13/02,G05B,G05
7,G05D1/00,G05D,G05
7,G05D1/02,G05D,G05
7,G06F40/40,G06F,G06
7,G06N20/00,G06N,G06
7,G06N3/04,G06N,G06
7,G06N3/08,G06N,G06
7,G06Q50/18,G06Q,G06
7,G06Q50/30,G06Q,G06
7,G06V20/64,G06V,G06
7,G07C5/00,G07C,G07
7,G07C5/02,G07C,G07
7,G07C5/08,G07C,G07
8,G06N20/00,G06N,G06
8,G06Q10/063,G06Q,G06
8,H04L9/40,H04L,H04
9,G06Q20/36,G06Q,G06
9,G06Q30/00,G06Q,G06
9,G06F21/60,G06F,G06
9,G06Q20/12,G06Q,G06
9,G06Q20/32,G06Q,G06
9,G06Q20/34,G06Q,G06
9,G06Q20/38,G06Q,G06
9,G06Q20/40,G06Q,G06
9,G06Q30/018,G06Q,G06
9,G06Q20/36,G06Q,G06
10,G06F3/0484,G06F,G06
10,G06Q30/0601,G06Q,G06
10,G06T7/13,G06T,G06
10,G06T7/73,G06T,G06
10,G06V10/44,G06V,G06
10,G06V10/764,G06V,G06
10,G06V10/82,G06V,G06
10,G06V20/20,G06V,G06
10,G06V40/10,G06V,G06
11,G16H10/60,G16H,G16
11,G16H20/10,G16H,G16
11,G16H80/00,G16H,G16
12,G06N3/00,G06N,G06
13,G06Q30/06,G06Q,G06
13,G06T19/00,G06T,G06
13,G06T19/20,G06T,G06
13,G06Q30/00,G06Q,G06
13,G06Q30/0201,G06Q,G06
13,G06Q30/0204,G06Q,G06
13,G06Q30/0241,G06Q,G06
13,G06Q30/0242,G06Q,G06
13,G06Q30/0251,G06Q,G06
13,G06Q30/0601,G06Q,G06
14,G06Q20/38,G06Q,G06
14,G06Q40/02,G06Q,G06
15,G06F17/18,G06F,G06
15,G06N20/00,G06N,G06
15,G06Q30/0207,G06Q,G06
15,G06Q30/0214,G06Q,G06
16,G06F30/27,G06F,G06
16,G06N3/04,G06N,G06
16,G06Q10/06,G06Q,G06
16,G06Q10/08,G06Q,G06
16,G06Q30/02,G06Q,G06
17,G06Q10/04,G06Q,G06
18,G06N20/00,G06N,G06
18,G06N99/00,G06N,G06
19,G06N3/08,G06N,G06
20,G06F16/532,G06F,G06
20,G06F16/583,G06F,G06
20,G06K9/62,G06K,G06
20,G06N3/08,G06N,G06
21,G06Q30/06,G06Q,G06
21,G06Q50/00,G06Q,G06
22,G06Q30/06,G06Q,G06
22,G06T17/00,G06T,G06
22,G06V10/44,G06V,G06
22,G06V40/10,G06V,G06
22,G06V40/20,G06V,G06
23,G06F16/36,G06F,G06
23,G06F40/242,G06F,G06
23,G06F40/289,G06F,G06
23,G06N5/02,G06N,G06
24,G06Q30/06,G06Q,G06
24,G06Q40/08,G06Q,G06
24,G06Q50/10,G06Q,G06
24,G16H10/60,G16H,G16
24,G16H40/00,G16H,G16
25,G06F16/2457,G06F,G06
25,G06N3/04,G06N,G06
25,G06N3/08,G06N,G06
25,G06Q30/06,G06Q,G06
26,G06Q30/02,G06Q,G06
27,G06F16/9535,G06F,G06
27,G06F16/957,G06F,G06
27,G06Q30/06,G06Q,G06
28,G06N20/00,G06N,G06
28,G06N5/02,G06N,G06
28,G06Q30/02,G06Q,G06
29,G06N3/08,G06N,G06
29,G06Q30/02,G06Q,G06
29,G06Q30/06,G06Q,G06
29,G06Q50/00,G06Q,G06
30,G06K9/62,G06K,G06
30,G06N3/08,G06N,G06
30,G06Q30/02,G06Q,G06
30,G06Q30/06,G06Q,G06
30,G06Q50/00,G06Q,G06
30,G06V10/10,G06V,G06
31,G06Q30/06,G06Q,G06
31,G06Q50/10,G06Q,G06
31,G06Q50/30,G06Q,G06
32,G06Q10/02,G06Q,G06
32,G06Q30/06,G06Q,G06
33,G06N3/04,G06N,G06
33,G06Q30/02,G06Q,G06
33,G06Q30/06,G06Q,G06
34,G06N3/04,G06N,G06
34,G06F11/14,G06F,G06
34,G06N3/08,G06N,G06
34,G06Q20/40,G06Q,G06
35,G06F16/901,G06F,G06
35,G06F16/903,G06F,G06
35,G06F16/906,G06F,G06
35,G06Q10/08,G06Q,G06
35,G06Q30/06,G06Q,G06
36,G06Q10/06,G06Q,G06
36,G06Q10/08,G06Q,G06
36,G06Q10/10,G06Q,G06
36,G06Q40/00,G06Q,G06
37,G06F9/50,G06F,G06
38,G06F16/36,G06F,G06
38,G06F16/9535,G06F,G06
38,G06N5/02,G06N,G06
38,G06Q30/06,G06Q,G06
39,G06Q10/02,G06Q,G06
39,G06Q30/02,G06Q,G06
39,G06Q30/06,G06Q,G06
39,G06Q50/00,G06Q,G06
39,G06Q50/12,G06Q,G06
40,G06F16/35,G06F,G06
40,G06F40/289,G06F,G06
40,G06K9/62,G06K,G06
40,G06N20/00,G06N,G06
40,G06F16/353,G06F,G06
40,G06F40/284,G06F,G06
40,G06F40/30,G06F,G06
41,B65F1/00,B65F,B65
41,B65F1/14,B65F,B65
41,B65F1/16,B65F,B65
41,G09F23/00,G09F,G09
41,H04N5/225,H04N,H04
42,G06Q30/02,G06Q,G06
42,G06Q30/08,G06Q,G06
43,G06N20/00,G06N,G06
43,G06Q30/02,G06Q,G06
43,G16H10/60,G16H,G16
43,G16H15/00,G16H,G16
43,G16H50/30,G16H,G16
44,G06F16/9535,G06F,G06
44,G06F16/957,G06F,G06
44,H04L67/51,H04L,H04
44,H04L67/55,H04L,H04
45,G06Q10/06,G06Q,G06
45,G06Q10/08,G06Q,G06
45,G06Q20/40,G06Q,G06
45,G06Q30/04,G06Q,G06
45,G06Q30/06,G06Q,G06
46,G06N20/00,G06N,G06
46,G06Q10/10,G06Q,G06
46,G06Q30/06,G06Q,G06
47,G06F16/36,G06F,G06
47,G06F16/9535,G06F,G06
47,G06Q30/02,G06Q,G06
48,G06F16/9537,G06F,G06
48,G06Q10/06,G06Q,G06
48,G06Q10/08,G06Q,G06
49,G06F16/31,G06F,G06
49,G06F16/35,G06F,G06
49,G06F40/30,G06F,G06
50,G06F16/9535,G06F,G06
50,G06F8/70,G06F,G06
50,G06Q30/06,G06Q,G06
51,G06K9/62,G06K,G06
51,G06N3/00,G06N,G06
51,G06N3/04,G06N,G06
51,G06F16/43,G06F,G06
51,G06F16/953,G06F,G06
51,G06F18/21,G06F,G06
51,G06N3/006,G06N,G06
51,G06N3/043,G06N,G06
52,G06F16/27,G06F,G06
52,G06Q50/02,G06Q,G06
53,G06Q30/06,G06Q,G06
53,G06Q50/10,G06Q,G06
54,G06K9/62,G06K,G06
54,G06N20/00,G06N,G06
54,G06Q30/06,G06Q,G06
55,G06Q30/06,G06Q,G06
55,G16H20/60,G16H,G16
55,G06Q30/0601,G06Q,G06
55,G06Q40/08,G06Q,G06
56,G06K9/62,G06K,G06
56,G06Q30/06,G06Q,G06
56,G06Q50/00,G06Q,G06
57,G06F16/9535,G06F,G06
57,G06Q30/06,G06Q,G06
58,G06F16/906,G06F,G06
58,G06F16/9535,G06F,G06
58,G06Q30/06,G06Q,G06
59,G06Q10/06,G06Q,G06
59,G06Q10/08,G06Q,G06
59,G06Q30/06,G06Q,G06
60,G06F16/2457,G06F,G06
60,G06F16/25,G06F,G06
60,G06N5/00,G06N,G06
61,G06F16/906,G06F,G06
61,G06F16/9535,G06F,G06
61,G06F40/35,G06F,G06
61,G06N3/04,G06N,G06
61,G06N3/08,G06N,G06
61,G06Q30/06,G06Q,G06
62,G09B5/00,G09B,G09
62,H05K5/02,H05K,H05
62,H05K7/20,H05K,H05
63,G06N20/00,G06N,G06
63,G05B19/4155,G05B,G05
63,G05D1/00,G05D,G05
63,G05D1/223,G05D,G05
63,G06N3/08,G06N,G06
63,G06Q10/06,G06Q,G06
63,G06Q10/0635,G06Q,G06
63,G06Q10/0637,G06Q,G06
63,G06Q10/0833,G06Q,G06
63,G06Q10/087,G06Q,G06
64,G06Q10/0631,G06Q,G06
64,G06Q10/0633,G06Q,G06
64,G06Q20/14,G06Q,G06
64,B25J9/16,B25J,B25
64,B29C64/386,B29C,B29
64,B29C64/393,B29C,B29
64,B33Y10/00,B33Y,B33
64,B33Y50/00,B33Y,B33
64,B33Y50/02,B33Y,B33
64,G02B26/00,G02B,G02
64,G02B3/14,G02B,G02
64,G05B13/02,G05B,G05
64,G05B13/04,G05B,G05
64,G05B17/02,G05B,G05
64,G05B19/402,G05B,G05
64,G05B19/4099,G05B,G05
64,G05D1/00,G05D,G05
64,G06F30/27,G06F,G06
64,G06N20/00,G06N,G06
64,G06N20/20,G06N,G06
64,G06Q10/063,G06Q,G06
64,G06T7/70,G06T,G06
64,H04L9/00,H04L,H04
64,H04L9/32,H04L,H04
64,H04L9/40,H04L,H04
64,G06F113/10,G06F,G06
64,G06Q10/06,G06Q,G06
64,G06Q10/0831,G06Q,G06
64,G06Q10/0833,G06Q,G06
64,G06Q10/087,G06Q,G06
64,G06Q30/0201,G06Q,G06
65,G06Q30/02,G06Q,G06
65,G06Q30/06,G06Q,G06
65,G06Q30/0251,G06Q,G06
65,G06Q30/0601,G06Q,G06
66,G06F16/215,G06F,G06
66,G06F16/22,G06F,G06
66,G06F16/23,G06F,G06
66,G06Q30/02,G06Q,G06
67,G06Q30/00,G06Q,G06
68,G06Q30/00,G06Q,G06
69,G06Q30/00,G06Q,G06
70,G06Q30/00,G06Q,G06
71,G06F11/36,G06F,G06
71,G06N20/00,G06N,G06
71,G06Q30/06,G06Q,G06
72,G06F16/2458,G06F,G06
72,G06F16/9535,G06F,G06
72,G06F16/9537,G06F,G06
72,G06K9/62,G06K,G06
72,G06N3/04,G06N,G06
72,G06N3/08,G06N,G06
72,G06Q30/06,G06Q,G06
73,G06F40/216,G06F,G06
73,G06F40/237,G06F,G06
73,G06F40/253,G06F,G06
73,G06F40/279,G06F,G06
74,G06N20/00,G06N,G06
74,G06Q30/06,G06Q,G06
75,G06Q30/00,G06Q,G06
75,G06Q30/06,G06Q,G06
75,G06F16/9535,G06F,G06
75,G06N20/00,G06N,G06
75,G06Q50/26,G06Q,G06
75,G06Q30/018,G06Q,G06
75,G06Q30/0601,G06Q,G06
75,H04L9/40,H04L,H04
76,G01D21/02,G01D,G01
77,G06Q30/06,G06Q,G06
77,G06T13/40,G06T,G06
78,G06N3/08,G06N,G06
78,G06Q30/02,G06Q,G06
78,G06Q30/06,G06Q,G06
79,G06Q30/02,G06Q,G06
79,G06Q30/06,G06Q,G06
79,G06Q50/02,G06Q,G06
79,G06Q50/30,G06Q,G06
80,G06N20/00,G06N,G06
80,G06Q10/06,G06Q,G06
80,G06Q10/08,G06Q,G06
80,G06Q30/02,G06Q,G06
80,G08B21/18,G08B,G08
81,G06F16/215,G06F,G06
81,G06F16/22,G06F,G06
81,G06F16/28,G06F,G06
82,G06N20/00,G06N,G06
82,G06Q30/06,G06Q,G06
83,G06Q30/02,G06Q,G06
83,G06Q30/06,G06Q,G06
83,G06F16/2457,G06F,G06
83,G06F16/28,G06F,G06
83,G06F16/9535,G06F,G06
83,G06N20/00,G06N,G06
83,G06N5/04,G06N,G06
83,G06Q10/00,G06Q,G06
83,G06Q30/0204,G06Q,G06
83,G06Q30/0601,G06Q,G06
84,G06F16/2458,G06F,G06
84,G06F16/9535,G06F,G06
84,G06F16/9537,G06F,G06
84,G06N3/04,G06N,G06
84,G06N3/08,G06N,G06
84,G06Q30/06,G06Q,G06
85,G06N3/08,G06N,G06
85,G06Q30/02,G06Q,G06
85,G06Q30/06,G06Q,G06
85,G06Q50/00,G06Q,G06
86,G06Q30/00,G06Q,G06
86,G06Q30/06,G06Q,G06
86,G06Q40/04,G06Q,G06
87,G06Q10/08,G06Q,G06
87,G06Q30/06,G06Q,G06
87,G06Q50/02,G06Q,G06
88,B01D46/10,B01D,B01
88,B01D46/76,B01D,B01
88,G06Q30/06,G06Q,G06
88,G07G1/12,G07G,G07
88,H04L67/12,H04L,H04
88,H05K7/20,H05K,H05
89,G06N3/04,G06N,G06
89,G06Q30/06,G06Q,G06
89,G06F16/2458,G06F,G06
89,G06F21/62,G06F,G06
89,G06N3/0442,G06N,G06
89,G06Q30/0601,G06Q,G06
90,G06Q30/02,G06Q,G06
90,G06Q30/06,G06Q,G06
90,G06Q40/02,G06Q,G06
91,G06Q30/02,G06Q,G06
91,G06Q30/06,G06Q,G06
91,G06Q40/02,G06Q,G06
92,G06Q10/06,G06Q,G06
92,G06Q10/10,G06Q,G06
92,G06Q40/08,G06Q,G06
92,G08B21/02,G08B,G08
92,G08B25/08,G08B,G08
92,G10L15/22,G10L,G10
93,H04W12/06,H04W,H04
93,H04W12/12,H04W,H04
93,H04W12/40,H04W,H04
93,H04W12/63,H04W,H04
93,H04W4/02,H04W,H04
93,H04L9/40,H04L,H04
93,G06N3/02,G06N,G06
94,G06Q10/08,G06Q,G06
94,G06Q30/06,G06Q,G06
94,H04L9/40,H04L,H04
94,H04W12/03,H04W,H04
95,G06N3/00,G06N,G06
95,G06Q50/10,G06Q,G06
95,G06Q50/20,G06Q,G06
96,G06Q10/08,G06Q,G06
96,G06V20/40,G06V,G06
96,G06Q10/0834,G06Q,G06
96,G06Q10/0836,G06Q,G06
96,G06Q10/087,G06Q,G06
97,G06F16/55,G06F,G06
97,G06F16/951,G06F,G06
97,G06N20/00,G06N,G06
97,G06Q30/02,G06Q,G06
97,G06Q30/06,G06Q,G06
97,G06T13/40,G06T,G06
97,G06T15/00,G06T,G06
97,G06T19/00,G06T,G06
97,G06T3/60,G06T,G06
97,G06T5/00,G06T,G06
98,G06F16/33,G06F,G06
98,G06F16/35,G06F,G06
98,G06F16/36,G06F,G06
98,G06F40/242,G06F,G06
98,G06F40/295,G06F,G06
98,G06F40/30,G06F,G06
98,G06Q10/06,G06Q,G06
98,G06Q30/02,G06Q,G06
99,G06N5/04,G06N,G06
99,G06Q10/08,G06Q,G06
99,G06Q30/02,G06Q,G06
99,G06Q30/06,G06Q,G06
99,G06Q50/00,G06Q,G06
100,G06F8/36,G06F,G06
100,G06N20/20,G06N,G06
100,G06Q30/06,G06Q,G06
101,G06F11/34,G06F,G06
101,G06N20/20,G06N,G06
101,G06Q30/06,G06Q,G06
102,G06F40/20,G06F,G06
102,G06N20/20,G06N,G06
102,G06N5/043,G06N,G06
103,G06K9/62,G06K,G06
103,G06N20/20,G06N,G06
103,G06N3/04,G06N,G06
103,G06N3/08,G06N,G06
103,G06N5/00,G06N,G06
103,G06Q30/02,G06Q,G06
103,G06Q30/06,G06Q,G06
104,G06F8/30,G06F,G06
105,G06Q10/04,G06Q,G06
105,G06Q10/08,G06Q,G06
105,G06Q30/06,G06Q,G06
106,G06K7/10,G06K,G06
107,G06F16/9535,G06F,G06
107,G06F16/958,G06F,G06
107,G06K9/62,G06K,G06
107,G06Q30/06,G06Q,G06
108,G06N20/00,G06N,G06
108,G06Q10/06,G06Q,G06
108,G06Q10/08,G06Q,G06
108,G06Q30/02,G06Q,G06
108,G06Q40/03,G06Q,G06
109,G06N20/00,G06N,G06
109,G06Q10/06,G06Q,G06
109,G06Q10/08,G06Q,G06
109,G06Q30/02,G06Q,G06
109,G06Q40/03,G06Q,G06
110,A61B3/00,A61B,A61
110,A61B3/10,A61B,A61
110,A61B3/15,A61B,A61
111,A61B3/024,A61B,A61
111,A61B3/032,A61B,A61
111,A61B3/06,A61B,A61
111,A61B3/113,A61B,A61
111,A61B5/00,A61B,A61
111,A61G10/00,A61G,A61
111,A61L2/10,A61L,A61
111,G06N20/00,G06N,G06
111,G16H50/30,G16H,G16
111,G16H80/00,G16H,G16
112,G06F16/332,G06F,G06
112,G06F3/0486,G06F,G06
112,G06Q30/06,G06Q,G06
112,G06Q50/30,G06Q,G06
113,G06F16/33,G06F,G06
113,G06F16/906,G06F,G06
113,G06F40/284,G06F,G06
113,G06F40/30,G06F,G06
113,G06N3/08,G06N,G06
113,G06Q30/02,G06Q,G06
113,G06Q30/06,G06Q,G06
114,G06Q10/06,G06Q,G06
114,G06Q10/08,G06Q,G06
114,G06Q30/06,G06Q,G06
115,H04W12/02,H04W,H04
115,H04W12/12,H04W,H04
115,H04W12/128,H04W,H04
115,H04W24/04,H04W,H04
115,H04W4/16,H04W,H04
115,H04W4/24,H04W,H04
115,H04W4/50,H04W,H04
116,G06Q30/02,G06Q,G06
116,G06Q30/06,G06Q,G06
117,G06F16/9532,G06F,G06
117,G06N20/00,G06N,G06
117,G06N3/08,G06N,G06
117,G06Q10/06,G06Q,G06
117,G06Q30/02,G06Q,G06
117,G06Q50/00,G06Q,G06
118,G06Q10/06,G06Q,G06
118,G06Q30/02,G06Q,G06
118,G06Q30/06,G06Q,G06
118,G06F11/20,G06F,G06
118,G06F16/901,G06F,G06
118,G06N20/00,G06N,G06
118,G06Q10/0635,G06Q,G06
118,G06Q30/0241,G06Q,G06
118,G06Q30/0601,G06Q,G06
119,G06F16/901,G06F,G06
119,G06F16/9535,G06F,G06
120,G06N20/00,G06N,G06
120,G06Q30/06,G06Q,G06
120,G06Q50/12,G06Q,G06
120,G16H20/60,G16H,G16
121,G06N20/00,G06N,G06
121,G06Q10/06,G06Q,G06
121,G06Q30/02,G06Q,G06
121,G06Q40/02,G06Q,G06
122,G06N20/00,G06N,G06
122,G06Q10/06,G06Q,G06
122,G06Q30/02,G06Q,G06
122,G06Q40/02,G06Q,G06
123,G06F16/951,G06F,G06
123,G06Q30/00,G06Q,G06
123,G06Q30/06,G06Q,G06
124,G06Q10/06,G06Q,G06
124,G06Q30/06,G06Q,G06
124,G06Q10/063,G06Q,G06
124,G06Q30/0601,G06Q,G06
125,G07F7/06,G07F,G07
125,G07F9/00,G07F,G07
125,G07F9/02,G07F,G07
126,G06Q30/00,G06Q,G06
126,G06Q30/06,G06Q,G06
126,G06Q50/18,G06Q,G06
127,G06Q30/02,G06Q,G06
128,G06Q30/02,G06Q,G06
128,G06Q30/06,G06Q,G06
129,G06Q30/06,G06Q,G06
129,G06F16/2458,G06F,G06
129,G06F16/27,G06F,G06
129,G06F21/62,G06F,G06
129,G06Q30/0601,G06Q,G06
130,G06F16/26,G06F,G06
130,G06N5/02,G06N,G06
131,G06N3/08,G06N,G06
131,G06Q10/04,G06Q,G06
131,G06Q10/08,G06Q,G06
131,G06Q30/02,G06Q,G06
131,G06Q30/06,G06Q,G06
132,G06N3/04,G06N,G06
132,G06N3/08,G06N,G06
132,G06Q30/06,G06Q,G06
132,G06T17/00,G06T,G06
133,B07C3/02,B07C,B07
133,B07C3/10,B07C,B07
133,B07C3/14,B07C,B07
133,G06Q10/08,G06Q,G06
134,G06F17/18,G06F,G06
134,G06N5/025,G06N,G06
134,G06Q30/0601,G06Q,G06
135,G06N3/06,G06N,G06
135,G06N3/08,G06N,G06
135,G06Q30/02,G06Q,G06
136,G06N20/00,G06N,G06
136,G06Q30/02,G06Q,G06
137,G06N3/06,G06N,G06
137,G06N3/08,G06N,G06
137,G06Q30/02,G06Q,G06
138,G06N20/00,G06N,G06
138,G06N3/08,G06N,G06
138,G06Q30/02,G06Q,G06
139,G06F16/901,G06F,G06
139,G06F16/904,G06F,G06
140,G06F18/23,G06F,G06
140,G06F18/24,G06F,G06
140,G06F3/01,G06F,G06
140,G06Q30/06,G06Q,G06
141,G06Q10/06,G06Q,G06
141,G06Q10/10,G06Q,G06
141,G06Q30/02,G06Q,G06
141,G16H20/60,G16H,G16
142,G06F16/33,G06F,G06
142,G06F40/216,G06F,G06
142,G06F40/242,G06F,G06
142,G06F40/284,G06F,G06
142,G06F40/30,G06F,G06
142,G06Q30/0601,G06Q,G06
143,G06F11/30,G06F,G06
143,G06F11/32,G06F,G06
143,G06F11/34,G06F,G06
143,G06F11/36,G06F,G06
144,G06F11/30,G06F,G06
144,G06F11/34,G06F,G06
144,G06F18/25,G06F,G06
144,G06N5/025,G06N,G06
144,G06F123/02,G06F,G06
145,G06N3/045,G06N,G06
145,G06Q30/0601,G06Q,G06
146,G06F8/35,G06F,G06
146,G06F8/77,G06F,G06
146,G06N20/00,G06N,G06
147,G06F16/951,G06F,G06
147,G06F16/953,G06F,G06
147,G06F16/958,G06F,G06
147,G06N20/00,G06N,G06
147,G06Q30/02,G06Q,G06
147,G06Q30/06,G06Q,G06
147,G06Q50/00,G06Q,G06
148,G06F21/62,G06F,G06
148,G06Q10/06,G06Q,G06
148,G06Q10/0631,G06Q,G06
148,G06Q20/12,G06Q,G06
148,G06Q30/06,G06Q,G06
148,G06Q30/0601,G06Q,G06
148,H04L67/10,H04L,H04
148,H04L67/51,H04L,H04
148,H04L9/40,H04L,H04
149,G06N20/00,G06N,G06
149,G06N5/02,G06N,G06
149,G06Q30/00,G06Q,G06
150,G06F3/023,G06F,G06
150,G06F40/58,G06F,G06
150,G06N20/00,G06N,G06
150,G06Q30/06,G06Q,G06
150,G06V10/10,G06V,G06
151,G06Q30/02,G06Q,G06
151,G06Q30/06,G06Q,G06
152,A61B5/00,A61B,A61
152,G06F3/0488,G06F,G06
152,G06Q30/02,G06Q,G06
152,G06Q30/06,G06Q,G06
152,G06V40/16,G06V,G06
153,G06Q30/0202,G06Q,G06
153,G06Q30/0601,G06Q,G06
154,G06F16/955,G06F,G06
154,G06F40/205,G06F,G06
154,G06F40/284,G06F,G06
155,G06F16/2457,G06F,G06
155,G06N20/00,G06N,G06
155,G06N7/00,G06N,G06
155,G06Q30/02,G06Q,G06
156,G06N20/00,G06N,G06
156,G06Q30/0201,G06Q,G06
156,G06Q30/0203,G06Q,G06
157,G06N3/042,G06N,G06
157,G06N3/045,G06N,G06
157,G06N3/0464,G06N,G06
157,G06N3/048,G06N,G06
157,G06N3/08,G06N,G06
157,G06Q30/0601,G06Q,G06
158,G06F18/241,G06F,G06
158,G06F18/25,G06F,G06
158,G06Q30/0601,G06Q,G06
159,G06N3/044,G06N,G06
159,G06N3/08,G06N,G06
159,G06Q30/0201,G06Q,G06
159,G06Q30/0601,G06Q,G06
160,G06N3/04,G06N,G06
160,G06Q30/06,G06Q,G06
161,G06F16/27,G06F,G06
161,G06Q20/06,G06Q,G06
161,G06Q20/12,G06Q,G06
161,G06Q20/38,G06Q,G06
161,G06Q20/40,G06Q,G06
161,G06Q30/0601,G06Q,G06
161,G06Q40/04,G06Q,G06
162,G06F16/9535,G06F,G06
162,G06F16/9536,G06F,G06
162,G06F16/958,G06F,G06
162,G06Q30/0601,G06Q,G06
163,G06N20/00,G06N,G06
163,G06N5/04,G06N,G06
163,G16H50/30,G16H,G16
163,G16H50/50,G16H,G16
163,H04L67/00,H04L,H04
164,G06F17/18,G06F,G06
164,G06N20/00,G06N,G06
164,G06Q40/08,G06Q,G06
164,G06N5/02,G06N,G06
165,G06F16/215,G06F,G06
165,G06F16/23,G06F,G06
165,G06F16/2457,G06F,G06
165,G06F40/117,G06F,G06
165,G06F40/169,G06F,G06
165,G06F40/232,G06F,G06
165,G06F40/268,G06F,G06
166,G06Q10/02,G06Q,G06
167,G06Q50/00,G06Q,G06
167,G16Z99/00,G16Z,G16
167,G06N20/00,G06N,G06
168,G06F11/07,G06F,G06
168,G06N3/04,G06N,G06
168,G06N3/08,G06N,G06
169,G06F3/0482,G06F,G06
169,G06Q10/04,G06Q,G06
169,G06Q10/0831,G06Q,G06
169,G06Q10/0834,G06Q,G06
169,G06Q10/0835,G06Q,G06
170,G06Q30/02,G06Q,G06
170,G06Q40/04,G06Q,G06
171,G06F16/90,G06F,G06
172,G06Q10/04,G06Q,G06
172,G06Q10/083,G06Q,G06
172,G06Q10/0831,G06Q,G06
172,G06Q10/0834,G06Q,G06
172,G06Q10/0835,G06Q,G06
173,G06F11/14,G06F,G06
174,G06Q10/06,G06Q,G06
174,G06Q10/08,G06Q,G06
174,G06Q10/10,G06Q,G06
174,G06Q30/04,G06Q,G06
175,G06F18/00,G06F,G06
175,G06Q30/02,G06Q,G06
175,G06Q30/06,G06Q,G06
175,G06Q50/00,G06Q,G06
176,G06F16/33,G06F,G06
176,G06F16/332,G06F,G06
176,G06F40/205,G06F,G06
176,G06F40/35,G06F,G06
176,G06N20/20,G06N,G06
176,G06N3/08,G06N,G06
177,G06F16/332,G06F,G06
177,G06F16/36,G06F,G06
177,G06N3/04,G06N,G06
177,G06N3/08,G06N,G06
177,G06Q30/0601,G06Q,G06
178,G06F16/36,G06F,G06
178,G06F16/9032,G06F,G06
178,G06F18/214,G06F,G06
178,G06F18/23213,G06F,G06
178,G06N3/0464,G06N,G06
178,G06Q30/0601,G06Q,G06
179,G06F18/25,G06F,G06
179,G06N3/0464,G06N,G06
179,G06Q30/0202,G06Q,G06
179,G06Q30/0251,G06Q,G06
179,G06Q30/0601,G06Q,G06
180,G06F16/951,G06F,G06
180,G06F16/9535,G06F,G06
181,G06F17/16,G06F,G06
181,G06F17/18,G06F,G06
181,G06Q10/0639,G06Q,G06
181,G06Q30/0601,G06Q,G06
182,G02B27/01,G02B,G02
182,G03H1/04,G03H,G03
182,G06Q30/02,G06Q,G06
182,G06Q50/10,G06Q,G06
182,G06T13/40,G06T,G06
182,G06T19/00,G06T,G06
182,G06T19/20,G06T,G06
182,H04L51/00,H04L,H04
182,H04N13/332,H04N,H04
183,G06N20/00,G06N,G06
183,G06Q30/06,G06Q,G06
184,G06N20/00,G06N,G06
184,G06Q30/02,G06Q,G06
184,G06Q30/06,G06Q,G06
185,G06Q10/087,G06Q,G06
185,G06Q30/0283,G06Q,G06
185,G06Q30/0601,G06Q,G06
186,G06N3/00,G06N,G06
186,G06Q30/06,G06Q,G06
187,G06F21/60,G06F,G06
188,G06N20/00,G06N,G06
188,G06Q30/02,G06Q,G06
188,G06Q30/06,G06Q,G06
189,G06F16/35,G06F,G06
189,G06F18/214,G06F,G06
189,G06F18/241,G06F,G06
189,G06N3/0455,G06N,G06
189,G06N3/047,G06N,G06
189,G06N3/09,G06N,G06
189,G06N5/046,G06N,G06
190,G06F18/25,G06F,G06
190,G06N3/0455,G06N,G06
190,G06N3/08,G06N,G06
191,G06F16/35,G06F,G06
191,G06F40/30,G06F,G06
191,G06N3/0464,G06N,G06
191,G06N3/084,G06N,G06
191,G06N3/042,G06N,G06
192,G06V30/148,G06V,G06
192,G06V30/244,G06V,G06
192,G06V30/413,G06V,G06
192,G06V30/414,G06V,G06
192,G06V40/30,G06V,G06
193,F16F15/067,F16F,F16
193,F16M11/04,F16M,F16
193,F16M11/26,F16M,F16
193,G09B19/00,G09B,G09
194,G06F16/9535,G06F,G06
195,G06F16/25,G06F,G06
195,G06F16/27,G06F,G06
195,G06F18/22,G06F,G06
195,G06N3/0464,G06N,G06
195,G06N3/08,G06N,G06
195,G06Q30/0601,G06Q,G06
196,G06V10/74,G06V,G06
196,G06V10/762,G06V,G06
196,G06V10/774,G06V,G06
196,G06V10/778,G06V,G06
196,G06V20/40,G06V,G06
197,G06F16/907,G06F,G06
197,G06F16/9535,G06F,G06
197,G06Q30/02,G06Q,G06
