entity,app_name,group,source,country,lang_query,rating,text,date,thumbs_up,app_version,lang_detected
REKKI,REKKI,Digital-native (pure aggregator),Google Play,us,fr,5,gain de temps et historique de commande. ce qu'il me fallait,2019-06-29T07:14:31Z,2,19.6.11,fr
REKKI,REKKI,Digital-native (pure aggregator),Google Play,us,fr,5,Super application. Pratique au quotidien pour la gestion de notre restaurant !,2019-06-22T20:26:18Z,0,19.6.11,fr
REKKI,REKKI,Digital-native (pure aggregator),Google Play,us,it,5,"Ho trovato questa app di grande aiuto. È facile, veloce e precisa ed efficace. Come hc non mi posso lamentare. Desy mi è stata di grande aiuto.",2019-10-25T12:36:11Z,0,19.10.17,it
REKKI,REKKI,Digital-native (pure aggregator),Google Play,us,it,5,"Really love this app, it helped me place orders faster!",2019-10-16T15:37:12Z,0,19.9.9,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,1,Dates are off. The dates on the app show up differently from website,2024-09-19T18:11:20Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,1,"Easy to use, but doesn’t update pricing. This is the worst app to use, you have to update, pricing yourself on a weekly basis, too many messages back-and-forth between your sales rep. Very complicated and inconvenient. It is nice to see all of your vendors in one spot, but if you can’t see pricing changes it happens and you have to have this much communication with people. It is not worth it. Worst system ever.!",2023-06-21T13:13:37Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,3,"Good app, needs improvement.. Really good app for simplifying purchases. But, as a vendor, the orders from customers would often no update and we shipped wrong items several times. Should be fixed",2023-02-10T21:41:20Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,1,Doesn’t work. Not sure if it is the app or the distributor but very often do not receive deliveries. Just pick up the phone and call in order… works every time!!!,2022-02-26T03:54:32Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Love the app and their team!. We have been using this app for awhile now and it is super helpful for our business. I LOVE IT! On top of that ,their team, Nicole and Victoria, has been SUPER helpful in helping us setting it up, thank you so much for helping out a small business like us run smoother :)",2021-06-12T00:45:33Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Absolutely fantastic…... I’ve been using Choco for about 2 years in my locations and I just loving it…
It facilitates my orders and my sous chefs orders 100%.
So easy to use and so quick to make orders through the app..
And a special thanks to Elena, which she helped me to navigate the app and solve all my concerns….
Absolutely fantastic…..
Couldn’t ask any better",2021-06-09T15:40:20Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Increíble. Hola yo soy el Chef Jesus y solo quiero compartir lo importante de usar Choco, te hace la vida más eficiente en todo y así puedes tener un estilo de trabajo más enfocado en todo",2021-06-02T23:18:31Z,NA,NA,es
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Great app!. Choco app makes things so much easier when doing my orders , no more writing or emailing, you can do everything from the app. You can add new items  or subtract old items you don’t get anymore. I work at a supermarket and this makes my inventory easier to track and order. Lia guided me through the app with ease, and made it easy for me to understand. Highly recommend this app to anybody that works with ordering and inventory",2021-06-01T20:41:54Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Choco app. I own a few restaurants at the moment..kinja sushi, one in Oakland and the other in concord and Los kinjas in Oakland as well. Lia (who basically helped with everything I needed) was so helpful and took care of any doubts that I might of had of using an app to order since I’m more of an old school type (texting orders daily/weekly). This app has organized my ordering process for me.  Juggling multiple restaurants and placing their orders can be stressful.  The Choco app has made things much easier for my managers and I. 
I have been using it for about a month now and have had no issues. Highly recommend for other business owners to use",2021-05-26T22:37:12Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Super easy and my suppliers love it!. The Choco app has been truly convenient for ordering, especially with orders that oftentimes fall through the cracks when they are not as regular, having them front me center on the app makes a great reminder. I have also heard from a number of my suppliers that when they received the first order I made through the app they were really impressed by the professional presentation. I have recommended it already to colleagues of mine as well",2021-05-21T16:42:32Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,Executive chef. This app is incredible for my team,2021-05-20T16:33:44Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Best ordering platform. I am a younger chef and I find the traditional ordering system to be a waste of time. This app is simple and when your account is fully set up, it makes life in the kitchen way easier. No time waiting on hold, no leaving messages, etc. The products you need from the people you love to order from... And the team at Choco is amazing!",2021-05-20T00:18:26Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,Game changer. First time an app has been useful to me and my sous chefs. Extremely user friendly,2020-08-04T17:11:14Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"My supplier loves it. Choco has not only made managing my entire kitchen 10x easier, it also saves my suppliers a lot of time and effort in the very tedious order inputting process.

Since I started using Choco, orders have always arrived on time. If I experience any order mishaps, I can always reference my order details and speak to my supplier directly. This app has improved the relationships I have with my suppliers! 

Bonus point: my staff loves how simple it is",2020-08-04T05:53:17Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,Review. I love this app. I regret not using this app sooner,2020-03-04T19:28:13Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"General Manager. I have been in the restaurant industry for decades now. 
First as a chef, then manager and now owner of a few restaurants, the ordering process has always been hard to track, inefficient and left a lot of rooms for mistakes.

I highly recommend Choco. All my chefs use it in each locations. Our internal and external communication with our vendors has improved instantly. Also saves us 2 hours/week at least.

Congrats to the Choco team",2020-02-07T20:22:23Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,1,"Not great for your Sales reps. This app is great in theory but in execution on the receiving end, it is not. Having been a Bar Manager and a Restaurant General Manager, I understand the appeal. But...

As now a sales rep for a beer/spirits/wine distributor, I have 75 accounts (about average for most reps). Accounts communicate their orders via email, text, and phone call. Sometime a combination of the above for their one/two weekly order. 

Enter Choco. I suddenly, without warning from accounts, now receive: an email with the order, a text message broken into multiple parts with the order, and a message notification from the app (which isn’t useful on the sales side). 

Additionally, I have accounts ordering things via message in the app (email notification and app notification but not a text message). 

Can you start to see where this creates confusion? 

Also, when we are out of stock on an item, it only forces us to communicate via email, text, or phone call to resolve it circumventing the entire reason for the app. 

Final question: every app has to make money somehow be it ads or some other means... how is this one making its money?",2020-01-14T15:43:54Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,Great Idea!!. Never thought how easy ordering for my cafe could be!! And one of the only services I’ve used with fast and reliant customer service!! Wish I could give them more than 5 stars! Good job guys!!!,2019-12-04T15:47:19Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Love it!. We love the app here at Sidebar Grille, it saves us so much time! Definitely recommend 👌",2019-10-15T18:57:03Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,Lifesaving. Makes my life immensely more simple and organized. Highly recommend,2019-10-09T19:41:58Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,us,NA,5,"Life Changing. Has saved me hours of my life, juggling every vendors personal preferences on communication of their daily orders. What could take up to an hour to input is now done in minutes. Super easy set up and very few hiccups after the fact A+++",2019-04-09T22:01:22Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,3,Can’t refresh. I would like to check the latest order made from our team members. However the order shown was still from last month and I’ve trying to refresh it but still nothing comes up,2025-07-04T06:23:02Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Amazing for small businesses!. We’ve been using choco for around 2-3 years now and it was truly a life saver during the busiest time at our cafe. Martha and Sigi were the most help in setting up the app and the accounts! It’s easy to use, great for stocking up on products and checking deliveries, in case of issues it’s also not a problem to receive refunds or delayed items. The contact with the choco team is flawless and they connect with the team over WhatsApp, so any issues can be resolved immediately. I’m so glad that Sigi came to our cafe and introduced the app, it has truly saved me as a new manager and helped the organisation of the entire stock managements. Thank you so much choco team!!!",2024-11-04T09:35:19Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Great app. Really quick to use, great help from the team at Choco also",2023-06-29T08:39:28Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Great app, great service. Thank you Sigi",2023-06-27T15:00:46Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,Best App. Thank you Sigi for showing me this incredible app - an absolute life saver!,2023-06-27T12:33:48Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Great app, great service, a game changer!!. I have my doubts about the app. But i was wrong. 
The app will greatly improve our ordering across our sites. I will help staff order more easily, efficiently and save time plus relieving them of the pressure to remember so much. 
Sigi our rep has been and still is efficient and has understood our needs.  He turned everything around in 7days. Impressive !
Cafes in the park ltd",2023-06-27T09:54:03Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,4,"New ordering app. Was surprised how easy it was to get used to using this new app which makes ordering so much easier and quicker.
Can do anywhere and at anytime 
Sigi is very clever and shows people how to use it and is there for you if you have a problem",2023-06-26T16:06:38Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,Great app and thank you Sigi. Thank you Sigi for showing me this amazing app,2023-06-19T14:14:40Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,Great app. Thank you Sigi. Explained perfectly,2023-06-13T10:58:41Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,I love choco .. I love choco . I found very useful. Many thanks to Sigi,2023-05-30T14:43:34Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,1,"Doesn’t work. Doesn’t work, only some suppliers on there, and the shared basket doesn’t work in my kitchen and messes up my orders even more",2023-01-07T20:13:03Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Choco is for everyone!. have hearing difficulties as to call or receive, been struggling, even to chase by email usually takes couple of days.

Since Sigi and his colleague came by and explained about the Choco application made my work easier to control, organise and quick reply on chat! 

Top 5/5, it couldn’t be better! 

Future is here, thank you!",2022-11-28T16:06:15Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"I love Choco. Choco has transformed the way I make orders. Before, I was calling all my suppliers and there used to be loads of mistake due to miscommunication over the phone. Now, with Choco, there are no mistakes and all my orders come correctly. Thank you so much Sigi for setting everything up for me!",2022-09-08T14:17:00Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Love it!. I love this App, coz it’s make easy for me and for my staff to place an order for all those suppliers",2022-08-12T10:17:50Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Love Sigi. Sigi, came to see me, have to say he is a top man, he has great knowledge of the app, this means his enthusiasm shines through, I highly recommend this app, it has a massive future. Thank you Sigi for bringing this to my attention",2022-08-11T11:22:52Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Simple, Easy, Amazing app☺️✨. Choco has changed our life! Made ordering from multiple suppliers so easy. It is very simple to use and organised app, highly recommended for any cafe/restaurants!👌🏻",2022-07-07T18:51:23Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Superb app. Great app that makes your life easier and saves you time, even better customer support to mention Katie that explained everything we need to know and with an amazing response whenever we have a doubt. Really happy also really easy to use",2022-06-24T13:24:03Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Great app. Simple, easy to use and customize, breaks language barriers if the user has difficulties in pronunciations as it happend few times with my Sous. I’m sure with the time will improve greatly with all Chefs needs!",2022-06-21T13:07:51Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,5,"Superb service!!!. I’ve been introduced to the app recently and I must say firstly, the customer support/service is absolutely incredible!! 

Sigi has been a pleasure to communicate with and honestly I’ve never felt more comfortable dealing with a person or a service as I have been with Choco. 

Can’t compliment them enough!!!",2022-06-20T17:01:34Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,gb,NA,2,Needs a lot of work. I wanted to like it but there are so many things it can’t yet do,2020-01-15T13:33:59Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,1,Leider nicht gut. Die Suche nach neuen Artikeln ist eine Herausforderung und die Ladezeit viel zu lang,2025-09-11T05:55:18Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,1,Lieferanten ohne Produkte. Ich wurde per Post aufgefordert die Choco App zur Bestellung bei meinem Lieferanten zu nutzen. Allerdings finde ich nur sehr wenige Produkte in der App. Dies sieht nach einem Beta Test aus und sollte so nicht beworben werden,2024-02-21T09:10:50Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,"Top Order App. Diese Bestell-App ist einfach unglaublich! Sie hat das Bestellen und Liefern von allem, was ich brauche, so bequem gemacht. Die Benutzeroberfläche ist intuitiv und leicht zu navigieren. Die Optionen für individuelle Anpassungen und Sonderwünsche sind wirklich praktisch. Ich kann diese App jedem empfehlen, der nach einer bequemen Möglichkeit sucht, Produkte zu bestellen",2023-10-20T20:23:46Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,1,"Überhaupt nicht hilfreich. Alleine die Anmeldung dauert ewig. Zunächst schreibt man mit einem Bot und die meisten Fragen bleiben unbeantwortet. Eine echte Person hat noch kein Kontakt aufgenommen. Da gehen die Bestellungen schneller raus, wenn ich einfach mit meinen Lieferanten persönlich telefoniere",2023-08-19T11:11:30Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,1,"Cync your contacts .. why???. This App is asking me to Sync my contacts, or I am not able to use it. And it also says they won’t contact any of my contact without my permission. So why the hell do you want me to Sync my contacts?",2023-01-12T11:24:53Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Kara Börü. Die App ist empfehlenswert,2021-08-10T21:05:39Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,"Top. Seit meiner Eröffnung vor 3 Wochen nutze ich die App regelmäßig und bin ziemlich angetan. 
Hohe Effizienz und viel weniger Arbeit! 

Weiter so Team Choco!

Grüße vom bento Bowl team aus Ratingen :)",2021-05-11T13:55:27Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,2,"Überflüssig. Ich nutze die Choco-App gezwungenermaßen, seit bei einem unserer Lieferanten das E-Mail-System defekt ist, und mir vom Lieferanten selbst dieser Verfahrensweg vorgeschlagen wurde.
Ich habe bis jetzt keinerlei Vorteile im Benutzen dieser App entdeckt, ausser dass sie funktioniert (was der hauseigene Computer unseres Lieferanten eben nicht tut). Von Nachteil ist allerdings, dass Kommentare zur Bestellung immer unbeantwortet bleiben, und man dann doch wieder telefonieren muss. Ich vermute, dass das an der App liegt, weil besagter Lieferant vor der Nutzung von Choco mir nie eine Antwort schuldig geblieben ist. Für mich eine reine Notlösung und eine zusätzliche Fehlerquelle",2021-01-27T14:25:40Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,"Erleichtert Gastronomen das Leben. Super App! Sie erleichtert die Arbeit meines Teams und es geht super einfach und super schnell! 

Und die schlechte Bewertung, die unten geschrieben wurde, dass es Abzocke ist: 

Das die App kostenlos ist und erstmal bekannt werden will und später vielleicht etwas kosten wird, dass ist doch vollkommen normal! Ist doch genau das selbe, wenn du ein Restaurant eröffnest und am Anfang mit guten Preisen und Angeboten lockst und später dann die Angebote rausnimmst und deine Preise anziehst! 😂🤦🏻‍♂️🤷🏻‍♂️

Diese App ist Mega! Für jeden Gastronomen Top! Ich habe ein Sushi Restaurant, bestelle mit dieser App bei allen Lieferanten! Gemüse,Asia, Fisch, Thunfisch, Getränke!!! Ich bestelle bei 5 Lieferanten mit einer App💪 Megaaaa",2020-12-03T07:23:14Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,"Eine App die dir viel Zeit spart !!!. Die App ist wirklich toll und spart jede menge Zeit. Service ist auch Super vor allem der Adam kümmert sich klasse um meine Anliegen. Verbesserungsvorschläge wurden zwar bisher nicht umgesetzt aber vielleicht sind meine Vorschläge auch nicht so super wie ich denke ;-)
Z.B. dass man in der Bestellmaske ganz oben auf dem Bildschirm genau sehen kann bei welchem Lieferanten man gerade bestellt. Das wäre für mich mit 7-8 Lieferanten und zwei Filialen echt wichtig, weil ich öfters nochmal kontrollieren muss, ob ich nicht ausersehen gerade für die falsche Filiale bestelle.  Dafür muss ich aktuell die Bestellmaske verlassen.
Alles in allem sehr nützliche App für Bestellungen aller Art. Weiter so !!! 🙏🏼",2020-07-21T21:58:09Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,1,Unseriös. Man soll zwar alles ausfüllen bei Registrierprozess. Aber die Daten werden offensichtlich nicht gespeichert. Dafür erhält man eine SMS zur Aufforderung einen Telefontermin durchzuführen. Das kann man besser lösen,2020-02-09T16:37:14Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Beste App des Jahres. Danke Choco!! Ihr erleichtert meinem Team das Leben 💙,2019-12-05T13:05:09Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Simple and easy. I love using Choco as my new ordering tool. It saves a lot of time and I never forget what I’ve actually ordered,2019-12-05T12:51:26Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,1,"Abzocke auf Raten. Jetzt werden schön alle Gastronomen in diese tolle Bestell-App gelockt und alles auch noch komplett kostenlos, der Wahnsinn, diese Firma will von niemanden Geld und muss wohl auch nichts verdienen!!

Leute, wenn die Marktmacht groß genug ist wie damals bei MyTaxi und Pizza,de ein Großteil der Kunden diese App benutzt, werden die Kosten schon für die Lieferanten und Kunden kommen und dann bezahlt jeder am Ende mehr als heute.
Und wer freut sich am meisten CHOCO",2019-11-10T16:11:23Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,1,"Anmeldung funktioniert nicht. Ich gebe bei der Verifizierung alle Daten ein, bekomme aber keine Bestätigung oder ähnliches und werde direkt wieder zur Verifizierung zurückgeleitet",2019-07-26T11:07:24Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Game changer!. Saved restaurants so much time with having all the suppliers in one app,2019-04-26T11:12:33Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Super Hilfreich. Endlich nicht mehr in der Warteschlange beim Lieferanten und ich sehe immer was meine Mitarbeiter bestellen,2019-04-25T08:57:49Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Super einfach zu nutzen. Die größte Erleichterung meines Alltags seit langem! Super einfach und schnell. Weniger Missverständnisse und zeitsparend,2018-10-19T11:30:32Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Excellent. Super customer Service. Making ordering more efficient and always accessible,2018-09-26T07:34:14Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Sehr hilfreich. Die App ist genial. Spart mir so viel Arbeit und Stress!,2018-08-28T10:55:50Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,excellent. I have gone from spending 45 mins on ordering to 5. Thanks for giving my life back!,2018-08-04T10:47:29Z,NA,NA,en
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Bewertung. Sehr empfehlenswert!!! Spart mir viel Zeit,2018-07-12T13:38:51Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Klasse Service. Sehr hilfreich funktioniert gut. Ein super Angebot,2018-07-11T23:13:48Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,de,NA,5,Sehr empfehlenswert. Eine einfach Bedienung und einen super Überblick über die Bestellungen!,2018-07-11T09:17:29Z,NA,NA,de
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Top appli. Super Appli pour passer ses commandes! Simple et efficace,2023-08-03T14:40:11Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Efficace. Top application pratique et efficace qui facilite la vie,2023-08-03T14:39:30Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Top!!!. App molto utile, soprattutto per chi fa delle commande abituali, ho messo 5 stelle perché ti dimezza il lavoro delle prese di commande! Consigliatissimo!!!",2023-08-03T14:31:06Z,NA,NA,it
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Si simple. I love Choco 🫶🏻🫶🏻
I love to order cafe richard 🫶🏻",2023-08-03T14:08:14Z,NA,NA,it
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Très pratique.. Tout sur la même application ça me fait gagner beaucoup de temps. 
J’aimerai cependant que plus de fournisseurs soient premium pour avoir les prix en temps réel",2023-08-03T13:25:08Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Choco. L’équipe est très sympathique et l’application est facile à utiliser,2023-03-27T14:04:51Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,1,BEUG. Impossible de me connecter. Je ne reçois pas d’SMS sur mon iPhone pour pouvoir confirmer mon numéro. Impossible de me servir de l’appli. J’ai pourtant tout essayé,2022-12-25T09:17:21Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Gain de temps. Simple, intuitif, me fait gagner un temps précieux !",2022-11-18T09:31:49Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Excellent. Super appli et super pratique 👍,2022-11-17T13:28:03Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Je recommande vivement. L’application est vraiment très simple à utiliser! Il n’y a rien à faire, Choco s’occupe de tout et c’est prêt immédiatement. En 5 minutes, on peut passer toutes ses commandes chez tous ses fournisseurs alors qu’habituellement ça prend plus d’une heure par jour! Jamais d’erreurs à la livraison, c’est top!",2021-07-06T11:54:33Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Au top!!!!!!!. Responsable de la sandwicherie ""LANSARD"" j'utilise l'application depuis de nombreux mois. Elle est très simple d'utilisation et bien faite. Rien à redire. L'équipe de choco est aussi très réactive en cas de soucis",2021-05-07T16:11:51Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Merci Choco. Application qui me fait gagner énormément de temps à moi et à mon équipe pour le passage de mes commandes! Super équipe très efficace! Bravo je recommande,2021-05-07T12:57:15Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Appli géniale ,super utile et tellement pratique. L appli la plus utile au boulot qui me facilite la vie . Pour big Fernand de cergy c est le top de chez top pour la gestion en une appli de toutes les commandes .. indispensable ...
Et services client et commerciale super efficace réactif et agréable 
Un bonheur .. je recommande à 4000%",2021-05-06T12:49:08Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Un outil de travail Indispensable!. Choco est juste génial, cet outils qui permet de commander auprès de tous fournisseurs sur la même plateforme change la vie. C’est simple d’utilisation et l’équipe est vraiment à l’écoute et très réactive!",2021-04-01T21:39:11Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Génial. Application simple et très intuitive. Elle nous fait gagner un temps précieux. Accompagnement au top de la part des équipes également,2021-03-17T15:32:27Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Un service client parfait. J ai eu un petit problème et le service client de Choco a répondu 5min après! L’application est très intuitive et fluide je ne peux que recommander !,2021-03-15T15:15:10Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,1,"Impossible de créer un compte. Bonjour,
Voilà 2 semaines que je fais une demande pour une ouverture de compte fournisseur et toujours aucun retour ni par e-mail ni par téléphone... 
Dommage car initialement recommandée par l’un de nos clients",2021-02-28T12:53:49Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Max.. Application très pratique pour la gestion de commande 👌🏻
avec une équipe efficace 😉
Merci à tousse",2021-01-13T17:44:35Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"La folie !!!. Meilleure appli pour les restaurateurs ! Leur suivi est assez incroyable et l’équipe au top.
J’espère que l’application va cartonner les prochaines années.
Le meilleur à vous !!!",2021-01-13T16:18:02Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Merci Choco !. Cette application est super ! Elle est très simple d’utilisation et elle me fait gagner beaucoup de temps chaque semaine, je ne m’en passe plus ! Bravo !",2020-08-04T17:16:33Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"THE app a avoir !. Cette application m’a fait économiser un temps incroyable. Grâce à elle, mon équipe et moi-même communiquons beaucoup mieux et nous avons largement amélioré notre efficacité et organisation. 

Je recommande cette appli pour tout resto qui souhaite accroître sa productivité",2020-03-18T18:55:25Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Parfait. Appli super pratique qui permet de gagner un temps fou et de centraliser efficacement toutes ses commandes,2020-03-05T21:15:57Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Lucky. Simple Efficace Fais gagner du temps
Et intuitive et plus
Merci Lydia
Merci Choco",2020-02-28T13:46:49Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,Appli de ouf !. Lydia est trop sympa !,2020-02-28T13:46:00Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Les gamins Paris 15. Super contente de l’application, elle facilite mon organisation de maman et gérante d’un fond de commerce. 
❤️❤️❤️",2020-02-27T09:35:02Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Top du top!. Nous travaillons avec eux depuis quelques temps  mais nous sommes ravies! Équipe super sympa,à  l’écoute et toujours disponible pour nous aider. Merci encore!",2020-02-26T15:07:01Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Pratique et Liberateur. En tant que responsable d’une chaine de restaurants, je recommande vivement l’application Choco. C’est une une idée tellement libératrice et tellement pratique au quotidien ! Un regroupement de fournisseurs avec un chat de discussion direct, quoi de mieux ! Bravo et Merci !",2020-02-25T15:44:17Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,5,"Choco Louise. Équipe au top , application au top facilité de gestion Rien a Dire 💫",2020-02-24T23:20:47Z,NA,NA,fr
Choco,Choco,Digital-native (pure aggregator),Apple App Store,fr,NA,1,"Impossible à faire fonctionner. On l’installe, on s’inscrit, puis rien... tout revient sur la page d’inscription. 
Pas de mail, pas de spam...
Dommage",2020-02-22T07:17:46Z,NA,NA,fr
